frame,x_raw,y_raw,r,sig_raw,peak,mass,mean,std,A,x,y,sig_x,sig_y,phi,area,dist_err,sigx_to_sigraw,sigy_to_sigraw,particle,delta_area,D,alpha,dist_to_boundary,dist_to_53bp1,sort_flag_boundary,sort_flag_53bp1
45,377,364,4,4,174,8526,105.259259259259,35.8624869441827,176.086518007241,376.775497145134,364.202766850765,3.53666137783788,3.30181986911445,1.9536969402383,36.6856931390824,0.302515995630084,0.88416534445947,0.825454967278612,1,0.063496977438457,160878.617567709,1.04227142996121,-174,-3,False,False
46,377,363,4,4,174,8567,105.765432098765,36.3074224989463,176.57552719428,377.217545645613,363.361088156008,3.27006540057185,3.61626021169132,0.049891054125739,37.1506130063723,0.421557545697728,0.817516350142962,0.90406505292283,1,0.012673056647103,160878.617567709,1.04227142996121,-174,-3,False,False
47,378,364,4,4,173,8575,105.864197530864,34.6020598424963,173.557041934856,377.944744431286,363.702917702029,3.38684385241436,3.60566306636229,0.334520785376292,38.3645570566274,0.302177215623285,0.846710963103591,0.901415766590571,1,0.032676285854205,160878.617567709,1.04227142996121,-174,-6,False,False
48,378,363,4,4,168,8742,107.925925925926,34.7096520456532,174.503208855509,378.389587467812,363.249382317581,3.67705964505945,3.45643020165824,3.52693337590385,39.9280718637302,0.462568843955647,0.919264911264862,0.864107550414559,1,0.040754147240511,160878.617567709,1.04227142996121,-174,-6,False,False
49,378,364,4,4,166,8674,107.086419753086,33.2447703232929,170.116963186725,377.616624393205,363.8122451464,3.41216338857078,3.89533478429546,-3.48494937852929,41.7565376198363,0.426882584484612,0.853040847142696,0.973833696073866,1,0.045793990812939,160878.617567709,1.04227142996121,-177,-6,False,False
0,340,475,3,3,112,3729,76.1020408163266,22.6933820236606,117.048610148525,340.551968301349,475.094137921426,2.74153386809832,3.23031735121068,8.51159851600992,27.8220212674649,0.559938348342708,0.91384462269944,1.07677245040356,2,0,268618.113708072,1.23033013159359,-132,-3,True,True
1,342,475,3.5,3.5,122,5333,65.8395061728395,29.5803808814131,126.523266532003,342.211520685655,475.345469607797,3.29976846726544,2.73509726854243,0.112825073089604,28.3534634435735,0.405080548004495,0.942790990647268,0.781456362440695,2,0.019101494136594,268618.113708072,1.23033013159359,-132,-3,True,True
2,342,476,3,3,133,4170,85.1020408163265,24.8162593984054,133.477889488308,341.826023139391,476.017060388778,2.97705786654751,2.73383662624022,-0.165571400139692,25.5687623516187,0.174811340858426,0.992352622182502,0.911278875413408,2,0.09821378956037,268618.113708072,1.23033013159359,-132,-3,True,True
3,342,477,3.5,3.5,119,5152,63.6049382716049,28.1067976542847,121.314941804232,342.259023466553,476.643498984157,3.06986604707161,2.94830207459986,0.195105294522508,28.4342171832482,0.440665554045373,0.877104584877604,0.842372021314246,2,0.112068577752181,268618.113708072,1.23033013159359,-132,-3,True,True
4,342,477,3,3,127,4019,82.0204081632653,24.0327071317049,127.634993284866,342.282907286646,476.577189996647,2.772090289428,3.05601549705868,-0.053962230240117,26.6141620208629,0.508728642571826,0.924030096475999,1.01867183235289,2,0.064009328994559,268618.113708072,1.23033013159359,-132,-3,True,True
5,341,477,3,3,132,4156,84.8163265306122,27.3747041504004,137.202039261402,341.352671091548,476.674882635104,2.86636297765362,2.68577558311227,3.45440886151332,24.1852610674934,0.479664674299806,0.95545432588454,0.895258527704092,2,0.091263476620661,268618.113708072,1.23033013159359,-132,-3,True,True
6,342,477,3,3,128,4028,82.2040816326531,24.3486408218382,129.538625490199,341.860028515202,477.092503985314,2.76664645175894,2.90626275170883,-0.150865508924221,25.2602946967591,0.167776648719604,0.922215483919647,0.968754250569611,2,0.044449949341694,268618.113708072,1.23033013159359,-132,-3,True,True
7,343,476,3,3,113,3556,72.5714285714286,21.9656503641109,114.349320184127,342.621245366845,476.108705457479,2.70889997541362,3.01464589509212,0.107877008052711,25.6554211652119,0.394045617438441,0.902966658471207,1.00488196503071,2,0.015642195516565,268618.113708072,1.23033013159359,-132,-3,True,True
8,343,476,3,3,121,3690,75.3061224489796,25.0698648935515,122.937638366017,342.523392225011,475.535352561339,2.83939138536414,2.69812468289164,-0.201199678873026,24.0678417911828,0.665621674402298,0.946463795121381,0.899374894297213,2,0.061880854101191,268618.113708072,1.23033013159359,-132,-3,True,True
9,343,475,3,3,134,4252,86.7755102040816,24.9237738372565,135.157620860356,343.052558940029,475.14691707814,2.83222174768581,2.91749376856028,-0.225561568948418,25.9589464817415,0.156035476819256,0.944073915895269,0.972497922853427,2,0.078573920626797,268618.113708072,1.23033013159359,-135,-3,True,True
10,343,475,3,3,127,4000,81.6326530612245,24.7078388598544,127.599624650057,342.554170220843,475.366766934168,3.02418378202864,2.78313104546517,0.415985281568061,26.4418421679069,0.577305963923915,1.00806126067621,0.927710348488391,2,0.018602283667598,268618.113708072,1.23033013159359,-135,-3,True,True
11,343,475,3,3,131,4339,88.5510204081633,24.3084441736291,134.455252315795,342.924322890908,475.272121811116,3.13820396269539,2.83329520657011,3.78105863058989,27.9333399013887,0.282448765133512,1.04606798756513,0.944431735523371,2,0.056406725522782,268618.113708072,1.23033013159359,-135,-3,True,True
12,343,475,3.5,3.5,112,5081,62.7283950617284,26.4042702988885,116.250948912118,343.063192756574,474.614292128592,2.94620718458987,3.24742618694645,-3.43455976259419,30.0574715982357,0.39085020986247,0.841773481311392,0.927836053413272,2,0.076042882961569,268618.113708072,1.23033013159359,-135,-3,True,True
13,343,474,3,3,128,3938,80.3673469387755,25.8075245138447,130.217996266507,343.088611003189,474.442565648961,2.82035253367602,2.7073827946955,71.3914324175113,23.9884912661539,0.451349380775446,0.940117511225339,0.902460931565167,2,0.201912536530119,268618.113708072,1.23033013159359,-132,-3,True,True
14,344,474,3,3,117,3625,73.9795918367347,22.9546934384629,118.411433410046,343.620191610759,474.171311846107,2.89757693306908,2.7044016673774,3.64614773426462,24.618185702915,0.416655926580073,0.965858977689692,0.901467222459133,2,0.026249855806878,268618.113708072,1.23033013159359,-135,-3,True,True
15,343,474,3.5,3.5,120,5046,62.2962962962963,28.719350574024,122.967374140869,343.280871114876,474.180229734419,3.03421680978041,2.79532675420434,-8.45946413009609,26.6458184133762,0.333723448891654,0.866919088508688,0.798664786915526,2,0.082363206408874,268618.113708072,1.23033013159359,-135,-3,True,True
16,342,474,3.5,3.5,121,5119,63.1975308641975,29.0539811568718,124.233023316716,342.122654906194,474.122655216907,2.81109596181217,3.03435904534725,-35.6787804078589,26.7973909366383,0.173460451538548,0.803170274803477,0.866959727242071,2,0.005688416880677,268618.113708072,1.23033013159359,-132,-3,True,True
17,342,474,3,3,115,3633,74.1428571428571,22.5442874795187,117.419014619359,342.461438715337,474.020955596029,2.7362928682034,2.94706971877458,-14.8012476686185,25.3339472118215,0.461914304840703,0.912097622734465,0.98235657292486,2,0.054611425727118,268618.113708072,1.23033013159359,-132,-3,True,True
18,342,477,3,3,131,4093,83.530612244898,26.0259697937808,133.539629476666,342.364107716444,476.968079119374,2.71508393812116,2.88786958201536,3.81277124827291,24.6326258085221,0.365504270554658,0.905027979373721,0.96262319400512,2,0.027683068786539,268618.113708072,1.23033013159359,-132,-3,True,True
19,343,476,3,3,125,3806,77.6734693877551,23.8108085173323,123.744236620869,342.729565132514,475.979781790131,2.61667003693188,3.01753782658251,-0.113535261023653,24.8057039974182,0.271189589701942,0.872223345643959,1.00584594219417,2,0.007026379982447,268618.113708072,1.23033013159359,-135,-3,True,True
20,343,477,3,3,121,3824,78.0408163265306,24.3930060097306,123.796455985147,343.450140866145,476.612952991115,2.71859002672389,3.00516458176049,-1.7557300131567,25.6662165243612,0.593659992303001,0.906196675574631,1.0017215272535,2,0.034690107042821,268618.113708072,1.23033013159359,-132,-3,True,True
21,344,477,3,3,119,4012,81.8775510204081,23.3523434589102,124.787396668565,343.780922244053,476.544537228038,3.262923565674,2.76375164288572,-0.295266973828847,28.3306009541757,0.505412108871122,1.087641188558,0.921250547628572,2,0.103809006180773,268618.113708072,1.23033013159359,-135,-3,True,True
22,344,476,3,3,110,3633,74.1428571428571,19.6312952986307,110.320746950213,343.693130112961,476.226532267072,3.16880815523928,2.97713919930398,-0.548094102720441,29.6377316053259,0.381426264953262,1.05626938507976,0.992379733101328,2,0.046138472433551,268618.113708072,1.23033013159359,-135,-3,True,True
23,343,476,3,3,127,3993,81.4897959183674,23.7676872476311,127.345166551492,342.966225468833,476.246972242365,2.67941975345028,3.0887127117377,-0.026040338525204,25.9996883910306,0.249270951886722,0.89313991781676,1.02957090391257,2,0.122750393408701,268618.113708072,1.23033013159359,-132,-3,True,True
24,343,477,3.5,3.5,124,5209,64.3086419753086,29.4997978546364,126.271925868032,342.837277323153,477.18136954996,2.84695333921583,3.00627544909192,-0.379079014218506,26.8880305007336,0.243666951417469,0.81341523977595,0.858935842597692,2,0.034167413714444,268618.113708072,1.23033013159359,-132,-3,True,True
25,342,477,3,3,127,3898,79.5510204081633,25.0900917304102,127.719802787302,341.819072907213,476.615537309535,3.03704561525861,2.58187001396715,-2.08712777733143,24.6340354020896,0.424907252543851,1.01234853841954,0.86062333798905,2,0.083828940114542,268618.113708072,1.23033013159359,-132,-3,True,True
26,342,476,3,3,116,3626,74,23.492942926482,119.454161037475,341.739701568639,476.225955193232,2.91465171696793,2.63335863444126,-3.59054677207849,24.1127391840882,0.344689748495025,0.971550572322643,0.877786211480419,2,0.021161624942588,268618.113708072,1.23033013159359,-132,-3,True,True
27,342,476,3,3,129,4024,82.1224489795918,24.9592587647176,130.041983783824,342.013589308917,476.436637544091,2.88552703147554,2.78752230899111,0.217539766873401,25.269309319506,0.436848960427989,0.961842343825181,0.929174102997037,2,0.047965107845611,268618.113708072,1.23033013159359,-132,-3,True,True
28,342,476,3,3,118,3935,80.3061224489796,21.2806360976288,120.328021609933,342.02844006606,475.886041429654,2.83352357084168,3.23988081649806,13.1654915334538,28.8406959969959,0.11745379139376,0.944507856947228,1.07996027216602,2,0.141332975600285,268618.113708072,1.23033013159359,-132,-3,True,True
29,342,476,3.5,3.5,114,5069,62.5802469135803,27.1674570198738,118.371059240779,341.832377773149,475.860668435943,3.1519516215637,2.90649218259685,-22.8681201701464,28.780515923746,0.217969024581407,0.900557606161058,0.830426337884815,2,0.002086637342458,268618.113708072,1.23033013159359,-132,-3,True,True
30,341,476,3,3,124,3751,76.5510204081633,25.0933451007737,125.930616388752,341.179668048021,476.281147621755,2.54453628495828,2.88125329705915,-8.49850494007581,23.0324406458729,0.333653402047986,0.84817876165276,0.960417765686385,2,0.199721064525137,268618.113708072,1.23033013159359,-132,-3,True,True
31,340,477,3.5,3.5,118,5035,62.1604938271605,27.6237761206455,118.742285604839,340.493867966154,476.61461381675,3.14437607612008,2.8996407385744,-0.177103467916202,28.6436625548352,0.62644080185863,0.898393164605737,0.828468782449829,2,0.243622549396121,268618.113708072,1.23033013159359,-129,-3,True,True
32,339,477,3,3,118,3774,77.0204081632653,22.7752907604087,119.695077431661,339.448162439904,476.68450271949,2.97368975309474,2.86592496203534,0.186884308128908,26.7738203010828,0.548076734180628,0.991229917698247,0.955308320678447,2,0.065279440091602,268618.113708072,1.23033013159359,-129,-3,True,True
33,337,477,3,3,124,3913,79.8571428571429,24.2352416694266,126.651498436356,337.328609804876,477.080820658899,2.72695703269265,2.92669841413514,0.232494730810571,25.072990721966,0.338402693200947,0.908985677564215,0.975566138045048,2,0.063525845769869,268618.113708072,1.23033013159359,-126,-3,True,True
34,337,477,3.5,3.5,126,5409,66.7777777777778,30.6674718090764,131.132637422065,336.978405135226,477.298119673862,2.80869301971143,3.0510925718118,-25.8944529160311,26.9221371402619,0.298900783083749,0.80248371991755,0.871740734803372,2,0.073750532547197,268618.113708072,1.23033013159359,-126,-3,True,True
35,336,477,3,3,143,4419,90.1836734693878,27.7449561287679,142.796522679546,335.496022274573,476.831690088878,2.95466411408753,2.75020698350814,-1.90262088420912,25.5283867488569,0.531339603180885,0.984888038029177,0.916735661169381,2,0.051769678764496,268618.113708072,1.23033013159359,-126,-3,True,True
36,334,478,3,3,133,4154,84.7755102040816,24.8811586006585,133.545516721013,333.897056221513,477.958054488111,2.78413648547648,2.87938328448177,-34.9147425019806,25.1848792825997,0.111161357929724,0.928045495158827,0.959794428160591,2,0.013455901841216,268618.113708072,1.23033013159359,-123,-3,True,True
37,336,479,3,3,125,3959,80.7959183673469,24.9619952694105,127.709025552146,335.620543454794,479.385585901001,2.73083964499531,2.99674602618637,2.09031215970601,25.7096408547194,0.540984063305782,0.910279881665103,0.998915342062122,2,0.020836374327287,268618.113708072,1.23033013159359,-126,-3,True,True
38,335,480,3,3,117,4124,84.1632653061225,20.9716494137608,122.63860034036,335.199890403107,480.019449888157,3.36968369134084,2.95813427401051,0.08051463223865,31.3153227486442,0.200834437792868,1.12322789711361,0.986044758003504,2,0.218038125293211,268618.113708072,1.23033013159359,-123,-3,True,True
39,335,480,3,3,133,4097,83.6122448979592,24.8052136772227,131.936282890988,334.949320048724,479.883020565521,2.87176210577917,2.78289660928372,-0.189333316024411,25.1070336603617,0.127485864127203,0.957254035259724,0.927632203094574,2,0.198250841548528,268618.113708072,1.23033013159359,-123,-3,True,True
40,336,481,3.5,3.5,117,5114,63.1358024691358,28.4569213462066,119.825755241039,335.462671035126,480.653902721436,2.92174500788551,3.17764239712021,-0.946039406815383,29.167365556691,0.639144539773491,0.834784287967288,0.907897827748632,2,0.161720892689111,268618.113708072,1.23033013159359,-123,-3,True,True
41,335,482,3,3,126,3945,80.5102040816326,24.8547802234973,128.945803254962,335.231069776388,481.845224806054,2.81460082719422,2.75708271699764,6.14556521233896,24.3790332400289,0.278116166774539,0.938200275731407,0.919027572332546,2,0.164167459942698,268618.113708072,1.23033013159359,-123,-3,True,True
42,336,482,3.5,3.5,129,5577,68.8518518518518,31.879832671119,134.022489206369,336.577898456771,482.234426905004,2.90023671330893,3.04557787152831,0.462458208151249,27.7493635593448,0.623636592999923,0.828639060945408,0.870165106150947,2,0.138247086590048,268618.113708072,1.23033013159359,-126,-3,True,True
43,337,482,3,3,136,4387,89.530612244898,25.2530879427757,138.057367941882,337.171772200948,481.938291514431,3.12551291595001,2.72968516475366,-0.256489296814084,26.8030199790544,0.182520207675275,1.04183763865,0.909895054917886,2,0.034103253513058,268618.113708072,1.23033013159359,-126,-3,True,True
44,336,481,3,3,133,4067,83,25.3441616671817,132.941199286528,335.838389518663,480.95261975683,2.89417367662074,2.67206385609338,-0.110560862734607,24.2952456402499,0.168412692873242,0.96472455887358,0.890687952031126,2,0.093563126124009,268618.113708072,1.23033013159359,-126,-3,True,True
45,337,481,3,3,116,3720,75.9183673469388,20.6485031672693,115.61120689083,336.93934806461,481.026104528291,2.8409373586748,3.07666096022555,2.19047514461052,27.4594080839647,0.066031081044125,0.946979119558268,1.02555365340852,2,0.130237927640984,268618.113708072,1.23033013159359,-126,-3,True,True
46,336,481,3.5,3.5,122,5136,63.4074074074074,29.0396824191805,123.669168161596,336.489266622557,480.987224028485,3.04746268651393,2.86522202022706,0.468611321268585,27.4313100981677,0.48943340036884,0.870703624718265,0.818634862922018,2,0.00102325533424,268618.113708072,1.23033013159359,-126,-3,True,True
47,337,480,3,3,120,3944,80.4897959183674,22.3096231172071,122.598572074888,336.956896931196,479.939763333613,2.75167079424256,3.20266787856111,-0.238422399348334,27.685874827045,0.074069767906446,0.917223598080854,1.06755595952037,2,0.009280079149204,268618.113708072,1.23033013159359,-126,-3,True,True
